Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL
2000-01-03,30.614885,10.008811,,,1.251975,,16.274672,15.5,,31.310091,6.20919,24.383778,16.085009,45.694443,19.956465,321.25,8.250207000000001,6.626022,16.208448,7.375,,,30.57501,,5.621763,15.061374,,,2.128125,89.375,12.709358,,13.567846,35.900852,1004.800232,26.308973,,,3.252987,2.461704,54.690029,3.940316,14.392209,32.054962,4.506068,2.765625,,28.380611,2.5606560000000003,12.492855,10.975057,3.583733,25.086975,,7.618799,67.617783,8.391109,,19.587749,8.052906,28.184923,30.5625,15.946922,43.876801,13.65271,2.079663
2000-01-04,29.398392,9.722847,,,1.213892,,14.909399,14.625,,30.06848,6.104424,22.434734,15.658176,42.203888,19.34827,300.0,8.147079,6.626022,15.851859,6.9375,,,29.59223,,5.621763,14.58069,,,2.145149,81.9375,12.709358,,13.729682999999998,34.54528,953.442505,26.028502,,,3.030896,2.453607,50.508163,3.804822,14.419728,30.433329,4.375078,2.6875,,27.743868,2.523759,11.943721,10.830652,3.2815870000000005,23.847498,,7.539433,67.931084,8.011949000000001,,18.441654,7.660816,28.184923,30.4375,15.594502,43.300491,13.65271,2.011102
2000-01-05,30.249941,9.704972,,,1.218653,,15.204173999999998,15.0,,30.392372,6.062515,21.895638,15.568307,39.585964,19.462307,283.5,8.191277000000001,6.7410570000000005,15.560111,7.28125,,,30.138218,,5.896954,15.221598,,,2.133798,69.75,13.201021,,14.242193,33.667873,955.707214,26.813837,,,3.266052,2.477898,52.246082,3.720596,14.639873,30.877615,4.322682,2.703125,,28.562536,2.516379,12.28693,10.938956,3.32961,22.955076,,7.420389,71.847145,8.044918,,18.728188,7.178245,27.913908000000006,30.3125,15.741341,44.722061,13.736985,2.047015
2000-01-06,32.682891999999995,10.044556,,,1.194851,,15.32829,16.0,,30.635298,6.0695,22.559143,15.882826,38.078693,20.754723,236.125,8.198630999999999,6.971127,15.268359,7.75,,,30.57501,,5.896954,15.14149,,,2.094074,65.5625,13.151855,,14.323112,34.353794,984.861206,26.53336,,,3.514271,2.461704,53.115047,3.618061,14.887544,30.033468,4.244088,2.703125,,29.563135,2.479482,13.453842000000002,11.155567,3.041471,22.992266,,7.46007,70.907303,8.030494000000001,,18.332829,6.740914,28.286547,29.0625,16.269966,46.297325,15.043263,2.079663
2000-01-07,33.331699,10.151793,,,1.228173,,16.072987,16.25,,31.229115000000004,6.467617,23.098242000000006,16.197338000000002,41.251915,22.199202,248.375,8.50066,6.8560940000000015,15.560111,8.25,,,32.70433,,5.975579,15.702282,,,2.150823,69.5625,13.348512,,14.511923,34.853953999999995,1058.574707,27.991846,,,3.971519,2.494094,59.089138,3.65468,15.245285,30.877615,4.1916910000000005,2.703125,,31.10952,2.582793,13.408081,11.281929,3.18554,23.190586,,7.579116,70.698433,8.341659,,18.489962,7.540174,28.930201,30.4375,16.681131,46.450996,16.054575,2.020896
2000-01-10,33.169502,10.080303,,,1.290058,,16.693563,17.5,,32.632656,6.348881,23.678804,15.231341,43.750839,20.83075,285.5,8.353335000000001,6.833086,15.754609,8.28125,,,33.905499,,5.988686,15.341771,,,2.179198,69.1875,13.25018,,14.457977,35.33982800000001,1039.844116,30.460066,,,4.076032,2.57507,62.673573,3.826792,14.832499,33.56554000000001,4.139297,2.71875,,21.922195,2.612311,12.881828,11.46244,3.129513,25.062189,,7.579116,70.489571,8.036674,,18.751858,7.464022,29.641596000000003,30.6875,16.886698000000006,47.949436,15.548918,2.086194
2000-01-11,32.60181,9.937319,,,1.347182,,15.545491,17.25,,32.794616999999995,6.3558650000000005,23.595869,14.916828,43.155857,19.880451,278.4375,8.353335000000001,6.81008,15.787029,7.5,,,33.687088,,5.975579,15.30172,,,2.190548,66.75,13.225603,,14.511923,35.668484,1022.926453,32.759995,,,4.206676,2.502192,57.731384,3.918344,14.777468,32.188248,4.375078,2.65625,,20.557751,2.582793,12.927587,11.408288,2.969436,23.959049,,7.46007,70.071877,7.987219,,18.489962,7.267600999999999,29.065693,30.0625,16.53429,47.680473,15.886023000000002,2.125371
2000-01-12,32.682891999999995,9.788605,,,1.290058,,15.467919,18.125,,33.469398,6.3349129999999985,23.637335,14.669710999999998,42.283226,20.222555,254.0,8.117614999999999,6.8560940000000015,15.560111,7.40625,,,35.761837,,6.041101,15.381827,,,2.201898,63.5625,13.299351,,14.619822,35.482719,1053.741333,34.106303999999994,,,4.206676,2.5102900000000004,55.23313100000001,4.4603199999999985,14.694907999999998,33.232323,4.244088,2.59375,,20.284861,2.494241,12.858942,11.408288,2.79135,25.198532,,7.658477,69.445313,7.921277000000001,,17.520943,7.146725999999999,28.794687,29.8125,16.504915,47.257851,15.169676999999998,2.0339560000000003
2000-01-13,32.682891999999995,9.6988,,,1.304339,,16.290188,18.875,,34.036213000000004,6.404756,24.839939,15.006685999999998,42.917873,20.070503,232.8125,8.102882000000001,6.948121,15.624938,8.71875,,,36.47159600000001,,6.0935190000000015,15.902562,,,2.224598,65.9375,13.348512,,14.592848000000002,35.668484,1082.74292,33.208767,,,4.951333,2.477898,58.05725500000001,4.401728,14.887544,33.343376,4.375078,2.5,,22.104128,2.531137,13.133517,11.227776,3.097498,24.690334,,7.618799,68.192123,7.904793,,17.10191,7.07118,28.625307,30.0,16.446182,46.873642,15.169676999999998,2.079663
2000-01-14,32.216590999999994,9.914327,,,1.290058,,16.460844,20.1875,,35.95261400000001,6.28602,25.379034,15.433521,43.393848,19.690384,230.0,8.058686,6.81008,15.722199,8.65625,,,38.98312,,6.014892,15.502,,,2.201898,64.25,13.151855,,14.592848000000002,36.468761,1102.682007,34.218502,,,4.637793,2.453607,59.36068,4.493278,14.915056,36.031288,4.1916910000000005,2.484375,,21.785751,2.582793,13.019109,10.8487,3.215554,26.896603,,7.936249,66.834572,7.863577999999999,,17.599501,7.282711,28.320421000000003,29.75,16.446182,47.027332,15.338228,2.197196
2000-01-18,31.506969,9.6988,,,1.294818,,15.886810999999998,19.5,,33.65834,6.28602,26.332823,14.377665,45.377117,18.740074,211.5,8.04395,6.672036,15.754609,8.265625,,,37.399799,,5.975579,15.421879,,,2.088398,64.125,12.709358,,14.242193,34.653904,1047.6990970000004,34.498978,,,4.441831,2.57507,60.012402,4.614124,16.043316,35.009445,4.375078,2.484375,,20.921598,2.545896,14.231789,11.029213,3.327609,26.797449,,8.293377,65.163712,7.921277000000001,,17.232848999999998,7.0862880000000015,26.694378000000004,29.625,16.152502,46.06678400000001,15.928159,2.213519
2000-01-19,32.054379,9.501231,,,1.275777,,15.66961,19.59375,,33.847279,6.258081,26.00107,13.523991,44.425148,18.778091,224.75,7.85243,6.695045,15.689775,8.53125,,,38.054958,,6.027997,15.101431,,,2.122448,66.8125,13.028936,,14.431005,34.053696,1027.1560060000004,35.003840999999994,,,4.454892,2.526485,62.56495699999999,4.5701800000000015,15.85069,36.053501,4.401276,2.46875,,19.875526,2.590173,14.140265,11.119469,3.41165,28.235235,,8.49178,65.268112,7.913035000000002,,16.997132999999998,7.297819,29.302826,30.125,16.710499,42.224701,15.801746,2.177605
2000-01-20,30.858177,9.21386,,,1.204371,,15.840265,19.5,,33.550369,6.216173,25.9596,14.62478,43.235184,18.169888,234.0,7.660906,6.603016,15.689775,9.96875,,,37.126781,,6.263875,15.221598,,,2.05009,64.75,12.97977,,14.269162,34.618153,1018.393799,36.350151,,,4.219739,2.542681,62.402035,4.544548000000002,15.795651,35.342663,4.61086,2.578125,,19.193295000000006,2.545896,14.231789,10.938956,3.633756,27.764246000000004,,8.293377,61.40424,7.904793,,17.180473000000006,7.312928,27.541283,29.0625,16.53429,40.87997100000001,14.916849,2.190665
2000-01-21,30.797356,8.962407,,,1.152007,,15.60755,18.9375,,34.549057,6.223159,24.549656,13.928362,43.63182800000001,17.599701,269.0,7.498849000000001,6.695045,15.624938,11.03125,,,35.379646,,7.010822,15.061374,,,1.997599,62.0625,13.078102,,14.673771,34.682468,1004.800232,38.70616500000001,,,4.023776,2.534583,64.90029100000001,4.36877,15.7131,34.343021,4.741849,2.640625,,18.602034,2.634449,14.735155,11.029213,3.5637230000000004,28.01214,,8.253698,62.97069200000001,7.5338699999999985,,18.018547,7.433805,27.405779,28.25,16.563648,42.72417100000001,15.338228,2.141693
2000-01-24,30.087738,8.621157,,,1.142487,,15.033514000000002,17.25,,34.549057,6.188236,24.508186,13.771101000000002,43.473183,18.359949,262.0625,7.101071000000001,6.5800100000000015,15.560111,11.765625,,,34.178474,,7.259808,14.620747,,,1.997599,70.125,13.151855,,14.619822,34.753925,981.840393,37.69645300000001,,,4.062967,2.43741,60.17533100000001,4.335814,15.107685,35.031662,4.6370580000000015,2.71875,,17.646919,2.656588,14.346191,10.902853,3.401645,27.863396,,7.856881,61.352016000000006,7.459683,,17.599501,8.128835,27.100887,27.75,16.563648,41.379444,15.548918,2.05681
2000-01-25,29.641685,8.513387,,,1.1044040000000002,,15.638579,20.0,,32.821606,6.181252,23.678804,14.355196,42.957535,18.892122,279.3125,7.189466,6.3039260000000015,15.527692000000002,11.90625,,,33.304913,,6.5521699999999985,14.66081,,,1.991923,69.25,12.832274,,14.188238,36.211533,995.13269,37.079391,,,3.919264,2.396922,60.28394300000001,4.214967,15.410396,37.31971400000001,5.187219,2.796875,,17.05566,2.523759,14.506351,10.758444,3.593738,28.644274,,7.777521000000001,60.412193,7.352529,,16.761436,7.992847999999999,27.676779,27.875,16.563648,41.95575,15.422503,1.958867
2000-01-26,31.243397,8.531348,,,1.209132,,15.18866,18.5,,31.283089,6.1966730000000005,24.093496,15.074081,43.354183,19.158209,277.5,7.601976,6.533993,15.398022,12.15625,,,33.741699,,6.408022,14.86109,,,1.912473,64.8125,12.97977,,14.538898,36.525913,1019.905273,35.676983,,,3.788621,2.461704,55.721924,4.277221,14.694907999999998,36.142357,5.344407,2.75,,18.374626,2.472102,14.346191,10.668192,3.527706,26.63632,,7.737841,59.472351,7.509139999999999,,16.761436,7.811536999999999,27.642923,27.625,16.504915,42.33997,15.338228,1.984984
2000-01-27,31.22312,8.854645,,,1.309099,,15.561008,18.46875,,32.76762,6.007408,24.134966,14.804501,43.433514,18.778091,281.125,7.5135809999999985,6.649031,15.592529,11.890625,,,34.669861,,6.368056,14.86109,,,1.906799,66.9375,12.955185,,14.484953,37.254719,1017.488525,34.442886,,,3.919264,2.599364,53.332275,4.214967,14.419728,34.143093,5.003831,2.6875,,19.238779,2.4121330000000003,13.68265,10.902853,3.521703,26.871813,,7.618799,58.89794499999999,7.303072999999999,,16.342398,7.856864999999999,27.202515,27.0,16.53429,42.071011,14.537606,1.955603
2000-01-28,29.92555,9.159976,,,1.247215,,14.288822,17.625,,32.983551,6.000399,23.844683,15.096544,43.195538,18.131882,270.0625,7.69037,6.487982,15.33319,11.8125,,,35.161247,,6.32809,14.620747,,,1.884099,61.6875,12.709358,,14.242193,36.182964,986.069397,33.938015,,,3.919264,2.647951,51.865917,4.017219,14.474763,33.94315,4.846644,2.5625,,18.829443,2.36018,13.591124,10.902853,3.253573,25.731504,,7.499755,58.062523,7.129975,,16.447160999999998,7.464022,26.524998,26.1875,16.328712,40.87997100000001,14.031952,1.880512
2000-01-31,30.371593,9.35754,,,1.19009,,13.668242,18.0,,34.603043,5.972361,22.973833,15.613243,42.005573,18.017839,249.125,7.5135809999999985,6.649031,15.300772,10.9375,,,35.215843,,6.354734,14.86109,,,1.895448,64.5625,12.807691,,14.457977,37.66914000000001,1009.029846,32.199043,,,3.788621,2.850393,55.341747,3.976936,14.447246,33.232323,4.61086,2.5625,,18.829443,2.345336,13.362321,10.938956,3.321606,27.218870000000006,,7.46007,58.219189,7.0887600000000015,,17.966166,7.388476,25.711973,26.25,16.211231,41.64838,16.644506,1.9001
2000-02-01,30.533779,9.447347,,,1.285297,,13.869931,18.28125,,34.872952000000005,6.350889,23.181177,15.927758,45.059795,18.626038,239.0625,7.484116,6.4649730000000005,15.430439000000002,11.09375,,,36.144016,,6.354734,14.780975,,,1.906799,67.4375,12.807691,,14.538898,38.640877,989.694763,34.779457,,,3.906199,2.558875,56.753799,3.951301,15.080174,34.831722,4.61086,2.65625,,19.147814,2.308226,13.888577,10.957009,3.209552,27.863396,,7.618799,60.25555,7.195917,,17.756645000000006,7.660444999999998,26.118484,26.3125,16.211231,41.225769,16.265268,1.877247
2000-02-02,30.006636,9.501231,,,1.32338,,15.21969,18.03125,,34.252151,6.210693,23.595869,15.950220000000002,48.55034600000001,18.473991,233.625,7.498849000000001,6.487982,15.462862,12.625,,,37.399799,,6.154899,14.941204999999998,,,1.872749,69.4375,12.807691,,14.511923,37.540512,989.090942,35.22822199999999,,,3.94539,2.413118,55.341747,4.035528,14.309645000000002,34.209736,4.584662000000002,2.6875,,19.875526,2.330492,13.865697,11.144591,3.163529,28.520317,,7.4912839999999985,62.50856,7.228886,,17.809025,7.705771,24.695686,25.8125,16.211231,40.956799,15.843884,1.844599
2000-02-03,29.743073,9.555113,,,1.337662,,17.143482000000002,19.5,,34.711009999999995,6.252753,24.300838,16.152403,49.343639,18.702065,245.375,7.336791000000002,6.487982,15.300772,14.0,,,38.327946,,6.2881230000000015,14.780975,,,1.906799,84.1875,12.955185,,14.997457,37.240425,979.423279,35.901367,,,3.919264,2.372628,55.613297,4.053838,14.006951,37.586281,4.558465,2.578125,,19.875526,2.24885,13.93434,11.144591,3.307599,29.44993,,7.4912839999999985,60.569923,7.764667999999999,,17.599501,7.977741,26.355602,26.5625,16.152502,40.611015,16.096712,1.851129
2000-02-04,28.891521,9.896367,,,1.199611,,18.369123,19.28125,,32.497707,6.280792,25.17169,15.79297,48.39167800000001,18.778091,235.0,7.233663000000001,6.395954,15.33319,13.65625,,,37.01759000000001,,6.194867,14.901151,,,1.872749,78.5625,12.561865,,14.70075,36.911762,973.985352,36.294041,,,3.85394,2.356432,56.156399,4.112432,14.006951,39.629967,4.506068,2.59375,,19.937855,2.241428,13.545367,10.795174,3.457672,28.830194,,7.4912839999999985,59.10282900000001,7.7399369999999985,,17.599501,7.902193,26.01684,26.625,16.240604,41.264175,15.169676999999998,1.815217
2000-02-07,28.425207,9.716758,,,1.142487,,19.129333,20.65625,,34.549057,6.252753,25.254629,15.366118,50.454281,18.740074,228.625,7.1600009999999985,6.395954,15.268359,13.421875,,,38.000366,,6.194867,15.061374,,,1.867074,75.0,12.488119,,14.538898,37.140404,943.774963,34.667263,,,3.827811,2.324043,60.121017,4.046515,14.172057999999998,42.295673,4.532268,2.5625,,20.258688,2.271116,14.002981,10.813561,3.651766,30.466297,,7.4912839999999985,57.111759,7.3855,,17.547123000000006,8.838973,25.203814,25.375,16.211231,40.457325,15.717471,1.776039
2000-02-08,28.445486,9.806562,,,1.123445,,20.789383,20.6875,,36.465454,5.159221,24.922874,15.074081,50.136951,18.359949,240.9375,7.0863380000000005,6.3039260000000015,15.138692,12.859375,,,37.891159,,6.208191,14.100007000000002,,,1.770598,83.125,12.537279,,14.637769,37.269001,927.461365,37.69645300000001,,,3.736363,2.315944,61.261532,4.086796,13.731761,40.785133,4.47987,2.78125,,19.479515,2.144942,13.522484,10.92391,3.677779,31.953667,,7.451438,55.277908,7.344285,,17.625698,9.549114,25.2377,25.1875,16.152502,40.41891500000001,15.253951,1.720538
2000-02-09,28.425207,10.363341,,,1.10678,,21.735765,21.03125,,37.086254,4.766672,26.623106,14.849434,48.074356,17.409641,234.875,6.9684789999999985,6.211896,15.106277,12.96875,,,37.072201,,6.2481550000000015,12.778135,,,1.781948,80.25,12.41436,,14.308210999999998,35.797112,940.753723,37.584251,,,3.605721,2.267358,58.05725500000001,3.965951,13.15387,41.11832800000001,4.375078,3.140625,,17.921154,2.1078330000000003,12.836064,10.997467,3.605743,32.471142,,7.1725020000000015,54.177593,7.401983,,17.861407999999994,9.201599,24.390785,24.0,16.123131,39.727329,14.664021,1.730332
2000-02-10,27.898066,10.093931,,,1.099643,,22.651117000000006,21.25,,35.790657,4.514319,26.37429,14.82696,48.669323,17.067532999999994,229.0,7.027409,6.211896,15.171107999999998,13.90625,,,37.01759000000001,,6.341412,13.138644,,,1.804649,76.1875,12.242286,,13.896264000000002,35.32552000000001,911.752014,39.435413,,,3.566529,2.137794,56.64518399999999,3.907357,13.649204999999998,41.273819,4.322682,3.375,,17.187804999999994,2.085568,13.408081,10.942296,3.633756,34.65572,,6.973267,54.91113299999999,7.451439,,17.65188,9.21671,25.678097,24.0625,16.123131,39.957848,15.211815,1.7009490000000005
2000-02-11,26.904608000000003,9.770636,,,1.132966,,22.449432,22.75,,35.412781,4.486280000000002,26.581638,14.332735,47.836365,16.383316,233.0625,6.880084,5.889798000000001,15.106277,15.6875,,,35.761837,,6.434669,13.899723000000002,,,1.730873,76.1875,12.193113,,13.978653,35.096889000000004,916.585632,39.715893,,,3.448951,2.324043,54.418488,3.881725,13.263944,40.740681,4.217889,3.140625,,17.554472,2.085568,13.087752,10.813561,3.4816830000000003,32.722157,,6.973267,56.744995,7.154700999999998,,16.944771,8.91452,24.83119,23.25,16.093760999999994,38.99733,15.338228,1.68789
2000-02-14,26.88434,10.075972,,,1.094883,,22.24774,21.625,,36.924305,4.374123,26.45723,14.040687,48.510674,17.447653,230.375,6.438107,6.050848,15.365611,15.625,,,37.672771,,6.487955,13.619328,,,1.719524,74.4375,12.291451,,13.951189,35.211201,905.7099,40.276855,,,3.422821,2.324043,56.536572,4.800887,13.75928,41.584812,4.1916910000000005,3.140625,,17.875313000000006,2.05588,13.819934,10.887127,3.707793,31.941271,,7.092812,60.569923,7.047545,,17.128098,8.990067,25.102192,23.375,16.152502,40.380489,16.096712,1.7009490000000005
2000-02-15,28.911812,10.093931,,,1.066321,,22.061565,21.75,,37.302193,4.486280000000002,26.084009,14.067698000000002,51.961555,17.63772,222.5,6.526504,6.211896,15.398022,18.75,,,35.598042,,6.687794,13.93978,,,1.736548,73.8125,12.242286,,13.758951,36.383015,932.295044,40.950005,,,3.318308,2.324043,56.536572,4.401728,14.474763,42.606674,4.086899,3.078125,,17.462812,2.041036,14.643631,10.96069,3.809842,33.019619,,7.132658,61.932217,6.956877,,17.049523999999998,8.899408,24.966684,23.375,16.093760999999994,41.494682,17.192301,1.6748310000000002
2000-02-16,28.648232,9.968211,,,1.067509,,24.37322,21.875,,38.084927,4.640496,25.918131,13.955158,51.40625,17.029528,246.125,6.555967,5.981825,15.138692,22.0625,,,34.321362,,6.634503,13.779553,,,1.725199,70.6875,12.168533,,13.48432,35.175468,908.730957,41.286579,,,3.331372,2.307848,60.718422,4.5701800000000015,14.419728,45.316807,4.086899,3.109375,,17.141979,2.041036,14.689399,11.181375,3.653767,34.383038,,7.212353999999999,61.827412,6.981606,,16.368589,9.005177,24.797304,22.3125,16.035025,40.380489,17.065884,1.648713
2000-02-17,29.074003,9.842484,,,1.068697,,25.211,21.5,,37.976974,4.521329,25.586382,13.617535,61.560574,17.333617999999998,252.0,6.688561,6.073854,15.203526,21.03125,,,34.430671999999994,,6.5945350000000005,13.619328,,,1.770598,69.0,11.996453,,13.374467,33.825066,895.437927,40.38905,,,3.501207,2.324043,63.216671,4.442011,13.979426,50.11504,4.165493,3.328125,,16.958633,2.063301,14.414826,11.19976,3.677779,37.357792,,7.2920479999999985,64.499611,6.81675,,16.761436,9.367802,24.62793,22.625,16.093760999999994,41.148911,17.108023,1.658507
2000-02-18,28.404936,9.375504,,,1.028238,,24.388735,21.5,,38.003963,4.339074,24.756999999999998,13.572516,59.497971,16.459339,241.6875,6.629632000000001,5.86679,15.462862,19.0,,,35.74231,,6.447989,13.459102,,,1.781948,64.75,11.89812,,13.154768,31.610056,864.623413,38.369583,,,3.279115,2.291651,61.967564,4.258909,13.3465,48.24905800000001,4.008305,3.28125,,16.637802,2.033614,13.68265,11.034249,3.561723,35.250679,,7.2920479999999985,62.980114,6.552982,,16.028122,9.201599,24.119778,22.125,16.064388,38.882088,16.560232,1.547505
2000-02-22,29.236195,9.591033,,,1.018717,,24.396477,20.90625,,37.113247,4.4021620000000015,24.300838,13.414954000000002,58.07001500000001,16.915483,242.125,6.467573000000002,5.86679,15.430439000000002,18.78125,,,35.414394,,6.394703,13.699447,,,1.895448,63.5625,11.971871,,13.374467,31.81012,838.6425780000002,36.798901,,,3.29218,2.348336,58.654648,4.1783480000000015,13.291465,51.070255,3.903514,3.21875,,16.821144,2.078146,13.362321,10.942296,3.643761,35.458271,,7.2920479999999985,60.77946899999999,6.4210980000000015,,15.294807,8.733208,22.696993,22.375,16.064388,39.765743,16.349541000000002,1.580153
2000-02-23,30.139776,9.23182,,,0.994916,,24.730057,20.53125,,36.357479,4.514319,24.259375,13.189872,62.829861,16.535357,252.0625,6.39391,5.797771,15.495275,19.0,,,35.469055,,6.2881230000000015,13.378986,,,1.844373,70.4375,11.89812,,13.182232,31.581495,826.558289,38.874462,,,3.239922,2.267358,62.07618299999999,4.247925,12.713575,52.46973000000001,3.772521,3.375,,16.408632,2.092989,13.019109,10.942296,3.7218,35.895203,,7.052963,59.626789,6.594197,,14.980538,9.307364,23.543888,23.25,15.976289,39.650475,16.180988,1.563829
2000-02-24,29.71126,9.124052,,,0.999676,,26.405617,21.28125,,36.654388,4.549367,25.793724,12.829739,67.748352,16.041195000000002,274.8125,6.423374,5.659728,15.300772,19.8125,,,34.539967,,6.194867,13.419043,,,1.821673,68.4375,11.357299,,12.715357,29.723751,803.598511,38.593971,,,3.13541,2.218772,63.053741,4.332152,12.520941,57.334599,3.877315,3.0,,16.225292,2.100412,12.264046,10.887127,3.688282,36.39098,,7.013114999999999,58.421673,6.569468,,14.875773,9.926847,24.18754,22.0625,15.946922,38.036808,16.728783,1.498533
2000-02-25,27.997141,9.21386,,,0.971114,,24.450796,20.25,,36.492443,4.612457,25.710789,12.627165,68.620987,15.889153,267.0625,6.276051,5.636721,15.235936,20.21875,,,34.867878000000005,,6.061646,13.165424,,,1.781948,69.125,11.357299,,12.385803,28.523361,808.432129,38.145206,,,2.926382,2.234967,63.922714,4.332152,12.823652,55.757427,3.877315,3.0,,15.675281,2.092989,11.966596,10.942296,3.5337089999999995,34.172321000000004,,6.813878,58.840839,6.437583999999998,,14.849586,11.603987,23.272879,23.3125,15.976289,37.34523400000001,16.223125,1.47568
2000-02-28,28.221603,9.519192,,,0.956833,,24.280136,18.875,,37.059265,4.430201,25.420504,13.302419,64.099129,15.889153,256.75,6.379178,5.636721,15.430439000000002,20.65625,,,34.922562,,6.048323,12.801968,,,1.821673,65.75,11.824377,,12.632968,30.323933,842.8718869999999,40.557339,,,3.030896,2.178284,59.46929599999999,4.394405,13.208906,53.11393399999999,3.903514,3.09375,,15.766948,2.085568,12.538613,10.776783,3.625753,35.077141,,6.734185000000001,59.574379,6.635412,,15.504333,11.014719,24.119778,23.0625,15.858814,37.010242,16.939472,1.476996
2000-02-29,28.792969,9.483271,,,0.966353,,25.319603,19.75,,36.19553,4.612457,26.084009,13.167357999999998,65.92375200000001,15.661079,261.25,6.246585,5.544693,15.851859,21.3125,,,34.977191999999995,,5.995029,12.721196,,,1.833024,68.875,11.799795,,12.358339,30.6812,854.9561769999998,44.203564,,,3.043959,2.194478,59.252064,4.683703,13.539129,55.890717,3.877315,3.21875,,15.44611,2.048458,13.362321,10.887127,3.669774,36.279438,,6.415407,57.426159,6.7425630000000005,,15.818597,10.803189,23.611654,24.0,15.858814,37.473366,17.445127,1.4080700000000002
2000-03-01,28.119574,9.716758,,,1.1044040000000002,,24.916225,20.25,,35.38579199999999,5.9443199999999985,26.706043,13.302419,69.255638,15.775114000000002,278.625,6.290783,5.360636,15.884275,28.875,,,33.720184,,5.941744,13.003886,,,1.855724,65.875,11.603125,,12.111175,30.981298,866.321716,43.867004,,,3.109281,2.396922,56.536572,5.009623,13.511613,57.401253,3.955909,3.28125,,16.912804,1.981659,13.133517,10.850345,4.1720169999999985,36.61409,,6.574796000000001,58.474075,6.627167,,17.599501,10.833412,23.984289,22.625,16.093760999999994,36.238396,18.414303,1.411353
2000-03-02,28.099171,9.626955,,,1.1044040000000002,,20.013659,19.625,,37.626083,6.259763,26.747513,13.054818,66.826103,15.509023,268.0,6.15819,5.498679,15.560111,24.1875,,,33.009739,,5.861809,12.519273,,,1.827348,62.5625,11.381881,,12.111175,30.538288,841.535034,43.530418,,,3.122344,2.307848,56.753799,4.819198,13.511613,55.468639,4.008305,3.21875,,16.958633,1.94455,13.797055,10.831955,3.905889,35.79913300000001,,6.335713,56.011444,6.734322,,18.961365,10.62188,23.442266,22.8125,15.946922,37.126015,19.172785,1.391659
2000-03-03,29.221508,9.321622,,,1.128206,,22.495975,20.75,,37.545101,5.99339,28.033052,13.189872,68.541679,16.003185000000002,268.375,6.408642,5.521685,15.657360999999998,24.90625,,,32.244587,,5.848487,12.519273,,,1.844373,62.5,11.480213,,12.001319,30.524006,845.1623539999998,45.66206,,,2.991703,2.259261,57.622765,4.808211,12.988759,59.356102,3.982106,3.375,,17.462812,1.94455,13.911454999999998,10.942296,4.097981,37.828777,,6.614642999999999,56.95460500000001,6.594197,,19.092329,11.105378,23.408392000000006,22.4375,16.093760999999994,39.132828,18.035061,1.404787
2000-03-06,28.486889,8.980367999999997,,,1.094883,,21.301357,23.75,,35.142872,5.776084,27.369547,13.03231,100.908562,15.394988,254.0,6.143458,5.728749,15.592529,25.09375,,,31.971344,,5.821841,12.398115,,,1.804649,63.9375,11.086885,,11.506986,29.552259000000006,819.771423,45.77424600000001,,,2.900254,2.275457,56.10208100000001,4.833844999999998,13.341598,64.909653,3.903514,3.4375,,17.096142,1.929706,14.323308,11.052637,4.0239449999999986,36.490147,,6.295865,55.959064,6.198544,,18.175682,11.377346,23.814898,22.375,16.035025,36.084015,18.45644,1.421199
2000-03-07,27.017653000000006,8.513387,,,1.04728,,20.153288,27.5,,34.387108000000005,5.741036,26.871922,12.537127,90.119591,14.710767,262.4375,6.010864,5.521685,15.365611,25.503901000000006,,,31.698074,,5.888454,11.994264,,,1.776274,63.5,11.21666,,11.864001,28.894917,787.72998,44.540138,,,2.730418,2.259261,53.006424,4.603142,14.223684,58.64526,4.034503,3.578125,,16.408632,1.907441,15.719035,11.034249,3.933903,36.514946,,6.096628,54.43956800000001,6.248002,,17.547123000000006,11.603987,23.577766,21.125,16.211231,34.1544,19.594164000000006,1.4080700000000002
2000-03-08,26.956438,8.908525,,,1.004436,,19.625793,26.75,,33.793293,6.0704970000000005,26.498699,12.559638,96.466026,15.090889,265.0,6.305515,5.797771,15.592529,25.09375,,,30.987598,,6.088286,11.671192,,,1.747899,63.625,11.266959,,11.754153,28.06608,802.8438719999998,48.410755,,,2.7042900000000003,2.2997490000000003,53.332275,4.4603199999999985,14.306379000000002,58.867401,4.086899,3.5,,15.950287,1.94455,15.490222,11.01586,3.905889,35.572933,,6.136478,56.483017,6.198544,,17.442364,11.603987,23.489796,22.0,16.035025,35.427948,17.950782999999994,1.483561
